,FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
7161,2019-03-30,19930,852,HNL,"Honolulu, HI",SEA,"Seattle, WA",1335,1401.0,26.0,33.0,9.0,2225,2244.0,19.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0
7162,2019-03-30,19930,349,JFK,"New York, NY",SEA,"Seattle, WA",900,901.0,1.0,11.0,4.0,1225,1134.0,-51.0,0.0,,0.0,,,,,
7163,2019-03-30,19930,1793,AUS,"Austin, TX",SEA,"Seattle, WA",1955,2001.0,6.0,13.0,15.0,2230,2210.0,-20.0,0.0,,0.0,,,,,
7164,2019-03-30,19790,635,AUS,"Austin, TX",SEA,"Seattle, WA",615,626.0,11.0,14.0,6.0,859,851.0,-8.0,0.0,,0.0,,,,,
7165,2019-03-30,19790,748,SEA,"Seattle, WA",AUS,"Austin, TX",1750,1741.0,-9.0,22.0,6.0,2351,2342.0,-9.0,0.0,,0.0,,,,,
7166,2019-03-30,20304,5703,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1900,1855.0,-5.0,11.0,10.0,2153,2117.0,-36.0,0.0,,0.0,,,,,
7167,2019-03-30,20304,5608,LAX,"Los Angeles, CA",SEA,"Seattle, WA",835,829.0,-6.0,23.0,7.0,1151,1120.0,-31.0,0.0,,0.0,,,,,
7168,2019-03-30,20304,5475,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1510,1504.0,-6.0,12.0,14.0,1810,1747.0,-23.0,0.0,,0.0,,,,,
7169,2019-03-30,19790,2955,JFK,"New York, NY",SEA,"Seattle, WA",1615,1643.0,28.0,18.0,8.0,1947,1922.0,-25.0,0.0,,0.0,,,,,
7170,2019-03-30,19790,2954,JFK,"New York, NY",SEA,"Seattle, WA",709,702.0,-7.0,24.0,10.0,1027,945.0,-42.0,0.0,,0.0,,,,,
7172,2019-03-30,19790,2950,JFK,"New York, NY",SEA,"Seattle, WA",1815,1813.0,-2.0,24.0,12.0,2139,2113.0,-26.0,0.0,,0.0,,,,,
7174,2019-03-30,20409,263,JFK,"New York, NY",SEA,"Seattle, WA",1719,1717.0,-2.0,23.0,9.0,2049,2009.0,-40.0,0.0,,0.0,,,,,
7175,2019-03-30,20409,264,SEA,"Seattle, WA",JFK,"New York, NY",2200,2202.0,2.0,15.0,8.0,620,629.0,9.0,0.0,,0.0,,,,,
7176,2019-03-30,19930,7,JFK,"New York, NY",SEA,"Seattle, WA",700,652.0,-8.0,14.0,4.0,1025,933.0,-52.0,0.0,,0.0,,,,,
7177,2019-03-30,19930,18,SEA,"Seattle, WA",JFK,"New York, NY",2200,2153.0,-7.0,23.0,12.0,625,622.0,-3.0,0.0,,0.0,,,,,
7178,2019-03-30,19930,903,HNL,"Honolulu, HI",SEA,"Seattle, WA",1055,1100.0,5.0,19.0,6.0,1945,1915.0,-30.0,0.0,,0.0,,,,,
7179,2019-03-30,19930,628,SEA,"Seattle, WA",JFK,"New York, NY",705,658.0,-7.0,16.0,4.0,1540,1512.0,-28.0,0.0,,0.0,,,,,
7180,2019-03-30,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1345,1336.0,-9.0,26.0,15.0,2220,2217.0,-3.0,0.0,,0.0,,,,,
7181,2019-03-30,19790,2218,SEA,"Seattle, WA",JFK,"New York, NY",740,734.0,-6.0,21.0,8.0,1603,1548.0,-15.0,0.0,,0.0,,,,,
7182,2019-03-30,19930,1146,SEA,"Seattle, WA",AUS,"Austin, TX",1745,1744.0,-1.0,26.0,7.0,2345,2350.0,5.0,0.0,,0.0,,,,,
7183,2019-03-30,20304,5384,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1235,1229.0,-6.0,12.0,13.0,1528,1503.0,-25.0,0.0,,0.0,,,,,
7184,2019-03-30,19930,286,SEA,"Seattle, WA",LAX,"Los Angeles, CA",500,458.0,-2.0,11.0,9.0,750,718.0,-32.0,0.0,,0.0,,,,,
7185,2019-03-30,19930,1144,SEA,"Seattle, WA",AUS,"Austin, TX",750,745.0,-5.0,48.0,4.0,1355,1403.0,8.0,0.0,,0.0,,,,,
7186,2019-03-30,19805,305,MIA,"Miami, FL",SEA,"Seattle, WA",1958,1956.0,-2.0,20.0,11.0,2348,2327.0,-21.0,0.0,,0.0,,,,,
7187,2019-03-30,19805,1471,SEA,"Seattle, WA",MIA,"Miami, FL",2105,2103.0,-2.0,18.0,6.0,550,546.0,-4.0,0.0,,0.0,,,,,
7190,2019-03-30,19790,1887,SEA,"Seattle, WA",HNL,"Honolulu, HI",825,823.0,-2.0,15.0,3.0,1154,1136.0,-18.0,0.0,,0.0,,,,,
7191,2019-03-30,19790,2218,HNL,"Honolulu, HI",SEA,"Seattle, WA",2218,2209.0,-9.0,27.0,8.0,708,640.0,-28.0,0.0,,0.0,,,,,
7192,2019-03-30,19930,457,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1735,1738.0,3.0,25.0,7.0,2030,2030.0,0.0,0.0,,0.0,,,,,
7193,2019-03-30,19930,445,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1840,1831.0,-9.0,16.0,7.0,2135,2115.0,-20.0,0.0,,0.0,,,,,
7194,2019-03-30,19790,2215,SEA,"Seattle, WA",HNL,"Honolulu, HI",1732,1731.0,-1.0,16.0,6.0,2101,2056.0,-5.0,0.0,,0.0,,,,,
7195,2019-03-30,19930,439,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1645,1644.0,-1.0,19.0,5.0,1940,1925.0,-15.0,0.0,,0.0,,,,,
7197,2019-03-30,19930,424,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1345,1343.0,-2.0,24.0,6.0,1640,1619.0,-21.0,0.0,,0.0,,,,,
7198,2019-03-30,19930,404,SEA,"Seattle, WA",LAX,"Los Angeles, CA",600,608.0,8.0,15.0,13.0,855,835.0,-20.0,0.0,,0.0,,,,,
7199,2019-03-30,19930,403,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,553.0,-7.0,28.0,10.0,855,856.0,1.0,0.0,,0.0,,,,,
7200,2019-03-30,19930,400,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1630,1623.0,-7.0,18.0,21.0,1920,1907.0,-13.0,0.0,,0.0,,,,,
7201,2019-03-30,19930,310,SEA,"Seattle, WA",LAX,"Los Angeles, CA",800,752.0,-8.0,28.0,14.0,1055,1036.0,-19.0,0.0,,0.0,,,,,
7202,2019-03-30,19930,442,SEA,"Seattle, WA",LAX,"Los Angeles, CA",900,854.0,-6.0,9.0,33.0,1155,1141.0,-14.0,0.0,,0.0,,,,,
7204,2019-03-31,19930,1158,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1020,1015.0,-5.0,23.0,9.0,1315,1250.0,-25.0,0.0,,0.0,,,,,
7206,2019-03-31,19930,1474,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1750,1744.0,-6.0,27.0,17.0,2040,2037.0,-3.0,0.0,,0.0,,,,,
7207,2019-03-31,19930,1781,LAX,"Los Angeles, CA",SEA,"Seattle, WA",800,825.0,25.0,17.0,8.0,1055,1113.0,18.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.0
7209,2019-03-31,19930,1787,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1055,1053.0,-2.0,15.0,5.0,1350,1331.0,-19.0,0.0,,0.0,,,,,
7210,2019-03-31,19930,1789,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1320,1320.0,0.0,21.0,8.0,1615,1605.0,-10.0,0.0,,0.0,,,,,
7211,2019-03-31,19790,2137,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1357,1350.0,-7.0,23.0,9.0,1637,1629.0,-8.0,0.0,,0.0,,,,,
7212,2019-03-31,19790,129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1159,1154.0,-5.0,13.0,8.0,1454,1433.0,-21.0,0.0,,0.0,,,,,
7213,2019-03-31,19790,540,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2050,2044.0,-6.0,15.0,5.0,2328,2307.0,-21.0,0.0,,0.0,,,,,
7214,2019-03-31,19790,553,LAX,"Los Angeles, CA",SEA,"Seattle, WA",920,916.0,-4.0,12.0,22.0,1217,1210.0,-7.0,0.0,,0.0,,,,,
7215,2019-03-31,19790,1390,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1407,1401.0,-6.0,13.0,16.0,1700,1651.0,-9.0,0.0,,0.0,,,,,
7216,2019-03-31,19790,1906,LAX,"Los Angeles, CA",SEA,"Seattle, WA",750,746.0,-4.0,12.0,22.0,1045,1044.0,-1.0,0.0,,0.0,,,,,
7217,2019-03-31,19790,2107,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1130,1126.0,-4.0,14.0,15.0,1415,1355.0,-20.0,0.0,,0.0,,,,,
7218,2019-03-31,19930,1056,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2130,2206.0,36.0,19.0,9.0,20,41.0,21.0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0
7219,2019-03-31,19790,128,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1029,1023.0,-6.0,20.0,30.0,1317,1317.0,0.0,0.0,,0.0,,,,,
7220,2019-03-31,19930,1052,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1530,1530.0,0.0,24.0,12.0,1825,1817.0,-8.0,0.0,,0.0,,,,,
7221,2019-03-31,19790,2153,SEA,"Seattle, WA",LAX,"Los Angeles, CA",755,755.0,0.0,30.0,10.0,1039,1036.0,-3.0,0.0,,0.0,,,,,
7223,2019-03-31,19930,286,SEA,"Seattle, WA",LAX,"Los Angeles, CA",500,512.0,12.0,10.0,8.0,750,732.0,-18.0,0.0,,0.0,,,,,
7224,2019-03-31,19930,310,SEA,"Seattle, WA",LAX,"Los Angeles, CA",800,757.0,-3.0,24.0,17.0,1055,1038.0,-17.0,0.0,,0.0,,,,,
7225,2019-03-31,19930,400,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1630,1623.0,-7.0,19.0,22.0,1920,1913.0,-7.0,0.0,,0.0,,,,,
7226,2019-03-31,19930,403,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,621.0,21.0,13.0,9.0,855,909.0,14.0,0.0,,0.0,,,,,
7227,2019-03-31,19930,404,SEA,"Seattle, WA",LAX,"Los Angeles, CA",600,553.0,-7.0,12.0,42.0,855,847.0,-8.0,0.0,,0.0,,,,,
7228,2019-03-31,19930,424,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1345,1341.0,-4.0,17.0,16.0,1640,1622.0,-18.0,0.0,,0.0,,,,,
7229,2019-03-31,19930,439,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1645,1641.0,-4.0,16.0,6.0,1940,1918.0,-22.0,0.0,,0.0,,,,,
7230,2019-03-31,19930,1048,LAX,"Los Angeles, CA",SEA,"Seattle, WA",700,657.0,-3.0,38.0,12.0,955,1010.0,15.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0
7231,2019-03-31,19930,442,SEA,"Seattle, WA",LAX,"Los Angeles, CA",900,900.0,0.0,12.0,9.0,1155,1123.0,-32.0,0.0,,0.0,,,,,
7232,2019-03-31,19930,445,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1840,1839.0,-1.0,20.0,16.0,2135,2131.0,-4.0,0.0,,0.0,,,,,
7233,2019-03-31,19930,457,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1735,1728.0,-7.0,21.0,7.0,2030,2011.0,-19.0,0.0,,0.0,,,,,
7234,2019-03-31,19930,460,SEA,"Seattle, WA",LAX,"Los Angeles, CA",700,658.0,-2.0,12.0,17.0,950,932.0,-18.0,0.0,,0.0,,,,,
7235,2019-03-31,19930,465,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1155,1224.0,29.0,13.0,7.0,1450,1502.0,12.0,0.0,,0.0,,,,,
7236,2019-03-31,19930,467,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1940,1944.0,4.0,15.0,13.0,2235,2233.0,-2.0,0.0,,0.0,,,,,
7237,2019-03-31,19930,477,LAX,"Los Angeles, CA",SEA,"Seattle, WA",955,955.0,0.0,26.0,11.0,1250,1252.0,2.0,0.0,,0.0,,,,,
7238,2019-03-31,19930,487,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2040,2109.0,29.0,28.0,9.0,2335,2400.0,25.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0
7239,2019-03-31,19930,444,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1930,1928.0,-2.0,15.0,4.0,2220,2154.0,-26.0,0.0,,0.0,,,,,
7240,2019-03-31,19790,2264,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1510,1501.0,-9.0,20.0,9.0,1803,1748.0,-15.0,0.0,,0.0,,,,,
7242,2019-03-31,19790,2414,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1705,1704.0,-1.0,8.0,11.0,1958,1935.0,-23.0,0.0,,0.0,,,,,
7243,2019-03-31,19790,748,SEA,"Seattle, WA",AUS,"Austin, TX",1750,1744.0,-6.0,20.0,9.0,2351,2329.0,-22.0,0.0,,0.0,,,,,
7244,2019-03-31,19790,635,AUS,"Austin, TX",SEA,"Seattle, WA",615,615.0,0.0,16.0,7.0,900,831.0,-29.0,0.0,,0.0,,,,,
7245,2019-03-31,19930,1793,AUS,"Austin, TX",SEA,"Seattle, WA",1955,2001.0,6.0,21.0,8.0,2230,2239.0,9.0,0.0,,0.0,,,,,
7247,2019-03-31,19930,1146,SEA,"Seattle, WA",AUS,"Austin, TX",1745,1740.0,-5.0,20.0,6.0,2345,2331.0,-14.0,0.0,,0.0,,,,,
7248,2019-03-31,19930,1144,SEA,"Seattle, WA",AUS,"Austin, TX",750,755.0,5.0,18.0,3.0,1355,1345.0,-10.0,0.0,,0.0,,,,,
7249,2019-03-31,19690,22,HNL,"Honolulu, HI",SEA,"Seattle, WA",1305,1301.0,-4.0,18.0,13.0,2140,2145.0,5.0,0.0,,0.0,,,,,
7250,2019-03-31,19690,21,SEA,"Seattle, WA",HNL,"Honolulu, HI",900,900.0,0.0,9.0,20.0,1215,1208.0,-7.0,0.0,,0.0,,,,,
7251,2019-03-31,19790,2218,HNL,"Honolulu, HI",SEA,"Seattle, WA",2218,2211.0,-7.0,16.0,10.0,710,642.0,-28.0,0.0,,0.0,,,,,
7252,2019-03-31,19790,2978,JFK,"New York, NY",SEA,"Seattle, WA",1125,1137.0,12.0,22.0,9.0,1440,1441.0,1.0,0.0,,0.0,,,,,
7253,2019-03-31,19790,2215,SEA,"Seattle, WA",HNL,"Honolulu, HI",1732,1728.0,-4.0,17.0,10.0,2103,2047.0,-16.0,0.0,,0.0,,,,,
7254,2019-03-31,19790,1887,SEA,"Seattle, WA",HNL,"Honolulu, HI",825,821.0,-4.0,18.0,6.0,1156,1144.0,-12.0,0.0,,0.0,,,,,
7255,2019-03-31,19930,853,SEA,"Seattle, WA",HNL,"Honolulu, HI",825,821.0,-4.0,25.0,5.0,1155,1150.0,-5.0,0.0,,0.0,,,,,
7257,2019-03-31,19930,851,SEA,"Seattle, WA",HNL,"Honolulu, HI",1205,1159.0,-6.0,20.0,20.0,1535,1538.0,3.0,0.0,,0.0,,,,,
7258,2019-03-31,19930,818,HNL,"Honolulu, HI",SEA,"Seattle, WA",2205,2159.0,-6.0,21.0,10.0,650,640.0,-10.0,0.0,,0.0,,,,,
7259,2019-03-31,19930,145,SEA,"Seattle, WA",HNL,"Honolulu, HI",1735,1736.0,1.0,19.0,16.0,2105,2102.0,-3.0,0.0,,0.0,,,,,
7260,2019-03-31,19805,305,MIA,"Miami, FL",SEA,"Seattle, WA",1958,2011.0,13.0,21.0,10.0,2348,2341.0,-7.0,0.0,,0.0,,,,,
7261,2019-03-31,19805,1471,SEA,"Seattle, WA",MIA,"Miami, FL",2105,2057.0,-8.0,14.0,8.0,550,530.0,-20.0,0.0,,0.0,,,,,
7262,2019-03-31,19790,2281,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2041,2042.0,1.0,12.0,8.0,2325,2315.0,-10.0,0.0,,0.0,,,,,
7263,2019-03-31,19790,1947,HNL,"Honolulu, HI",SEA,"Seattle, WA",1315,1312.0,-3.0,18.0,8.0,2202,2148.0,-14.0,0.0,,0.0,,,,,
7264,2019-03-31,19790,2954,JFK,"New York, NY",SEA,"Seattle, WA",710,704.0,-6.0,27.0,10.0,1035,1016.0,-19.0,0.0,,0.0,,,,,
7265,2019-03-31,19790,2955,JFK,"New York, NY",SEA,"Seattle, WA",1615,1611.0,-4.0,38.0,10.0,1951,1936.0,-15.0,0.0,,0.0,,,,,
7266,2019-03-31,19790,2218,SEA,"Seattle, WA",JFK,"New York, NY",740,744.0,4.0,13.0,9.0,1606,1548.0,-18.0,0.0,,0.0,,,,,
7267,2019-03-31,19790,2432,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1900,1859.0,-1.0,14.0,9.0,2147,2138.0,-9.0,0.0,,0.0,,,,,
7268,2019-03-31,19790,2616,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1715,1713.0,-2.0,10.0,6.0,1956,1934.0,-22.0,0.0,,0.0,,,,,
7269,2019-03-31,19790,2627,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1854,1852.0,-2.0,17.0,14.0,2130,2125.0,-5.0,0.0,,0.0,,,,,
7270,2019-03-31,19790,2643,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1515,1511.0,-4.0,10.0,11.0,1752,1739.0,-13.0,0.0,,0.0,,,,,
7271,2019-03-31,20304,5443,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1205,1203.0,-2.0,22.0,10.0,1459,1446.0,-13.0,0.0,,0.0,,,,,
7272,2019-03-31,20304,5608,LAX,"Los Angeles, CA",SEA,"Seattle, WA",810,809.0,-1.0,23.0,23.0,1127,1125.0,-2.0,0.0,,0.0,,,,,
7273,2019-03-31,19977,1232,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1855,1849.0,-6.0,12.0,13.0,2144,2119.0,-25.0,0.0,,0.0,,,,,
7274,2019-03-31,19977,1129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1510,1504.0,-6.0,10.0,10.0,1804,1741.0,-23.0,0.0,,0.0,,,,,
7275,2019-03-31,20409,63,JFK,"New York, NY",SEA,"Seattle, WA",822,828.0,6.0,33.0,15.0,1152,1150.0,-2.0,0.0,,0.0,,,,,
7276,2019-03-31,19790,2950,JFK,"New York, NY",SEA,"Seattle, WA",1815,1817.0,2.0,33.0,13.0,2145,2147.0,2.0,0.0,,0.0,,,,,
7277,2019-03-31,20409,264,SEA,"Seattle, WA",JFK,"New York, NY",2201,2201.0,0.0,16.0,13.0,626,608.0,-18.0,0.0,,0.0,,,,,
7278,2019-03-31,20409,263,JFK,"New York, NY",SEA,"Seattle, WA",1714,1709.0,-5.0,34.0,12.0,2051,2042.0,-9.0,0.0,,0.0,,,,,
7279,2019-03-31,19930,7,JFK,"New York, NY",SEA,"Seattle, WA",700,658.0,-2.0,37.0,8.0,1025,1019.0,-6.0,0.0,,0.0,,,,,
7280,2019-03-31,19930,18,SEA,"Seattle, WA",JFK,"New York, NY",2200,2231.0,31.0,14.0,12.0,625,630.0,5.0,0.0,,0.0,,,,,
7281,2019-03-31,19930,349,JFK,"New York, NY",SEA,"Seattle, WA",900,858.0,-2.0,33.0,7.0,1225,1217.0,-8.0,0.0,,0.0,,,,,
7282,2019-03-31,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1345,1341.0,-4.0,16.0,7.0,2220,2148.0,-32.0,0.0,,0.0,,,,,
7283,2019-03-31,19930,628,SEA,"Seattle, WA",JFK,"New York, NY",705,658.0,-7.0,15.0,3.0,1540,1500.0,-40.0,0.0,,0.0,,,,,
7284,2019-03-31,19930,1063,JFK,"New York, NY",SEA,"Seattle, WA",1855,1853.0,-2.0,30.0,7.0,2225,2228.0,3.0,0.0,,0.0,,,,,
7285,2019-03-31,19790,824,SEA,"Seattle, WA",JFK,"New York, NY",2243,2248.0,5.0,19.0,10.0,700,648.0,-12.0,0.0,,0.0,,,,,
7286,2019-03-31,19790,1120,SEA,"Seattle, WA",JFK,"New York, NY",1545,1555.0,10.0,17.0,7.0,5,2355.0,-10.0,0.0,,0.0,,,,,
7287,2019-03-31,19790,1307,SEA,"Seattle, WA",JFK,"New York, NY",1130,1129.0,-1.0,19.0,7.0,1955,1927.0,-28.0,0.0,,0.0,,,,,
7288,2019-03-31,20409,464,SEA,"Seattle, WA",JFK,"New York, NY",1302,1311.0,9.0,8.0,5.0,2134,2057.0,-37.0,0.0,,0.0,,,,,
7289,2019-04-01,19790,128,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1029,1023.0,-6.0,19.0,6.0,1317,1301.0,-16.0,0.0,,0.0,,,,,
7290,2019-04-01,19790,129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1159,1158.0,-1.0,11.0,14.0,1454,1432.0,-22.0,0.0,,0.0,,,,,
7291,2019-04-01,19790,553,LAX,"Los Angeles, CA",SEA,"Seattle, WA",929,927.0,-2.0,11.0,9.0,1226,1153.0,-33.0,0.0,,0.0,,,,,
7292,2019-04-01,19790,540,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2050,2046.0,-4.0,19.0,7.0,2328,2326.0,-2.0,0.0,,0.0,,,,,
7293,2019-04-01,19790,1390,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1407,1421.0,14.0,11.0,8.0,1700,1644.0,-16.0,0.0,,0.0,,,,,
7294,2019-04-01,19790,2153,SEA,"Seattle, WA",LAX,"Los Angeles, CA",755,755.0,0.0,30.0,10.0,1039,1116.0,37.0,0.0,,0.0,0.0,0.0,37.0,0.0,0.0
7295,2019-04-01,19790,1906,LAX,"Los Angeles, CA",SEA,"Seattle, WA",750,816.0,26.0,13.0,10.0,1045,1055.0,10.0,0.0,,0.0,,,,,
7296,2019-04-01,19930,1048,LAX,"Los Angeles, CA",SEA,"Seattle, WA",700,655.0,-5.0,22.0,6.0,955,932.0,-23.0,0.0,,0.0,,,,,
7297,2019-04-01,19930,1052,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1530,1522.0,-8.0,25.0,9.0,1825,1800.0,-25.0,0.0,,0.0,,,,,
7298,2019-04-01,19930,1056,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2130,2124.0,-6.0,14.0,6.0,20,2358.0,-22.0,0.0,,0.0,,,,,
7299,2019-04-01,19930,1158,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1020,1013.0,-7.0,20.0,8.0,1315,1254.0,-21.0,0.0,,0.0,,,,,
7300,2019-04-01,19930,1400,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1630,1628.0,-2.0,16.0,18.0,1920,1919.0,-1.0,0.0,,0.0,,,,,
7301,2019-04-01,19930,1424,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1445,1441.0,-4.0,16.0,8.0,1735,1725.0,-10.0,0.0,,0.0,,,,,
7302,2019-04-01,19930,1474,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1750,1755.0,5.0,24.0,33.0,2040,2110.0,30.0,0.0,,0.0,0.0,0.0,30.0,0.0,0.0
7303,2019-04-01,19930,1477,LAX,"Los Angeles, CA",SEA,"Seattle, WA",955,951.0,-4.0,21.0,8.0,1250,1232.0,-18.0,0.0,,0.0,,,,,
7304,2019-04-01,19930,1041,SEA,"Seattle, WA",LAX,"Los Angeles, CA",600,553.0,-7.0,15.0,14.0,855,835.0,-20.0,0.0,,0.0,,,,,
7305,2019-04-01,19930,1487,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2040,2037.0,-3.0,29.0,16.0,2335,2328.0,-7.0,0.0,,0.0,,,,,
7306,2019-04-01,19930,1786,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1150,1241.0,51.0,12.0,8.0,1445,1517.0,32.0,0.0,,0.0,32.0,0.0,0.0,0.0,0.0
7307,2019-04-01,19930,1787,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1055,1051.0,-4.0,17.0,11.0,1350,1320.0,-30.0,0.0,,0.0,,,,,
7308,2019-04-01,19930,1789,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1320,1314.0,-6.0,20.0,6.0,1615,1546.0,-29.0,0.0,,0.0,,,,,
7309,2019-04-01,19930,1924,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1840,1835.0,-5.0,16.0,7.0,2135,2102.0,-33.0,0.0,,0.0,,,,,
7310,2019-04-01,20304,5443,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1208,1208.0,0.0,29.0,13.0,1459,1507.0,8.0,0.0,,0.0,,,,,
7311,2019-04-01,20304,5475,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1515,1508.0,-7.0,13.0,11.0,1815,1739.0,-36.0,0.0,,0.0,,,,,
7312,2019-04-01,20304,5608,LAX,"Los Angeles, CA",SEA,"Seattle, WA",810,806.0,-4.0,32.0,24.0,1127,1121.0,-6.0,0.0,,0.0,,,,,
7313,2019-04-01,20304,5703,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1855,1848.0,-7.0,12.0,9.0,2149,2129.0,-20.0,0.0,,0.0,,,,,
7314,2019-04-01,19930,1781,LAX,"Los Angeles, CA",SEA,"Seattle, WA",800,751.0,-9.0,18.0,11.0,1055,1036.0,-19.0,0.0,,0.0,,,,,
7315,2019-04-01,19930,531,LAX,"Los Angeles, CA",SEA,"Seattle, WA",855,855.0,0.0,19.0,7.0,1150,1128.0,-22.0,0.0,,0.0,,,,,
7316,2019-04-01,19930,467,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1940,1937.0,-3.0,27.0,8.0,2235,2214.0,-21.0,0.0,,0.0,,,,,
7317,2019-04-01,19930,465,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1155,1153.0,-2.0,30.0,12.0,1450,1445.0,-5.0,0.0,,0.0,,,,,
7318,2019-04-01,19790,2107,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1130,1131.0,1.0,23.0,5.0,1415,1415.0,0.0,0.0,,0.0,,,,,
7319,2019-04-01,19790,2137,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1357,1352.0,-5.0,23.0,6.0,1637,1634.0,-3.0,0.0,,0.0,,,,,
7320,2019-04-01,19790,2264,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1510,1509.0,-1.0,9.0,8.0,1803,1728.0,-35.0,0.0,,0.0,,,,,
7322,2019-04-01,19790,2377,SEA,"Seattle, WA",LAX,"Los Angeles, CA",600,600.0,0.0,11.0,11.0,849,836.0,-13.0,0.0,,0.0,,,,,
7323,2019-04-01,19790,2414,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1705,1704.0,-1.0,8.0,8.0,1958,1921.0,-37.0,0.0,,0.0,,,,,
7324,2019-04-01,19790,2432,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1900,1857.0,-3.0,10.0,33.0,2147,2146.0,-1.0,0.0,,0.0,,,,,
7325,2019-04-01,19790,2616,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1715,1745.0,30.0,21.0,10.0,1956,2032.0,36.0,0.0,,0.0,30.0,0.0,6.0,0.0,0.0
7326,2019-04-01,19790,2627,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1854,1849.0,-5.0,9.0,8.0,2130,2120.0,-10.0,0.0,,0.0,,,,,
